customer_id,recency_cltv_weekly,T_weekly,frequency,monetary_cltv_avg,exp_sales_3_months,exp_sales_6_months,exp_average_value,clv,segment
d451bafe-d6d1-11e9-93bc-000d3a38a36f,67.28571428571429,91.28571428571429,3.0,148.28,0.47749626592067085,0.9549925318413417,156.2888878242919,156.60144401952655,C
1ec1c0cc-a714-11e9-a2fc-000d3a38a36f,333.14285714285717,342.7142857142857,4.0,176.6975,0.21953577598907476,0.4390715519781495,183.57489314038207,84.56998818252735,D
3ed833a4-97b5-11ea-9d91-000d3a38a36f,34.0,54.714285714285715,2.0,221.45000000000002,0.5192325378625183,1.0384650757250362,238.72456287952843,260.10978410544715,A
8cb4ca60-a11b-11e9-a2fc-000d3a38a36f,109.42857142857143,119.28571428571429,4.0,73.32000000000001,0.47048762501222613,0.9409752500244523,76.78975879981752,75.81396149145314,D
e6b09ad8-ee0c-11e9-9346-000d3a38a36f,45.285714285714285,46.57142857142857,4.0,79.245,0.7492078141800022,1.498415628360009,82.91006467844531,130.34885910741176,C
a25c1196-1313-11eb-8ffc-000d3a38a36f,8.714285714285714,34.57142857142857,5.0,321.61600000000004,0.9387488647354575,1.8774977294709105,330.87841194302115,651.8017759881005,A
de9d654a-5b0f-11ea-8fe0-000d3a38a36f,67.85714285714286,76.28571428571429,7.0,71.9857142857143,0.8393166859939368,1.6786333719878737,73.91603137683101,130.18536957101722,C
8d237032-97f0-11eb-97d2-000d3a38a36f,1.8571428571428572,7.714285714285714,2.0,107.97999999999999,0.8101480878642554,1.6202961757285113,117.51894643004555,199.78826830686796,B
da3eb258-9248-11eb-b584-000d3a38a36f,0.14285714285714285,8.857142857142858,2.0,153.47,0.7992591197683895,1.5985182395367812,166.1101466793359,278.60021298811336,A
ab607e62-2764-11ea-aaaa-000d3a38a36f,97.0,101.42857142857143,4.0,168.6125,0.5177934850052629,1.0355869700105298,175.22338714397605,190.39096491577106,B
b131c35e-b050-11e9-9757-000d3a38a36f,41.857142857142854,70.42857142857143,3.0,116.32666666666667,0.5454304040433913,1.0908608080867772,122.91558124258069,140.68375915770255,C
56d3a540-d60b-11e9-93bc-000d3a38a36f,97.42857142857143,119.14285714285714,7.0,95.0257142857143,0.6551491854219947,1.3102983708439842,97.38396758902108,133.88297426841905,C
4c3f4ec2-b0e0-11e9-9757-000d3a38a36f,55.0,89.42857142857143,3.0,168.72333333333333,0.48285118016668743,0.9657023603333753,177.6407018515853,179.99210647298278,B
542e8240-2bd0-11ea-91ab-000d3a38a36f,75.71428571428571,78.28571428571429,3.0,179.98666666666668,0.5176848513372156,1.035369702674429,189.40456612652818,205.75650927584306,B
e9976946-9e7c-11e9-9897-000d3a38a36f,90.14285714285714,114.28571428571429,7.0,96.08142857142857,0.6718570788574697,1.343714157714942,98.4592903110454,138.81336444635286,C
08f073d6-a96e-11e9-a2fc-000d3a38a36f,188.28571428571428,235.14285714285714,2.0,93.19,0.21830158332889804,0.4366031666577961,101.7206643529516,46.59762216277454,D
7c5c4114-aa37-11e9-a2fc-000d3a38a36f,172.0,214.0,2.0,110.685,0.23420771309276317,0.46841542618552634,120.40835501818208,59.17734801250664,D
b1b933c6-ddcc-11e9-a848-000d3a38a36f,70.14285714285714,88.42857142857143,2.0,110.95499999999998,0.412881048070976,0.8257620961419515,120.69676179038053,104.57268255388583,D
3252e1d6-2089-11ea-87bf-000d3a38a36f,85.71428571428571,100.85714285714286,4.0,113.17500000000001,0.5194648560984011,1.0389297121968022,117.95849986187841,128.58286371591635,C
769363ae-97ce-11ea-9d91-000d3a38a36f,47.57142857142857,97.14285714285714,5.0,95.99000000000001,0.5998354157825216,1.1996708315650388,99.34152902309005,125.04335747555771,C
7d350e3c-2506-11ea-bf27-000d3a38a36f,71.57142857142857,83.14285714285714,5.0,111.68000000000002,0.6525466133903323,1.305093226780677,115.44257098196766,158.0793757736966,C
207d8c98-a6e2-11e9-a2fc-000d3a38a36f,321.2857142857143,353.2857142857143,5.0,107.08,0.24207393241343494,0.4841478648268708,110.72206154851723,56.24447542206802,D
5706111e-ab69-11e9-a2fc-000d3a38a36f,135.57142857142858,152.71428571428572,5.0,109.984,0.4542012698623693,0.908402539724736,113.70213967780853,108.37139492481565,D
